Date,TimeOfDay,Spot,BuyTrader,SellTrader
04/01/2022,12:15:03,98.22,4,2
04/01/2022,12:15:10,98.23,4,0
04/01/2022,12:15:18,98.23,5,0
04/01/2022,12:15:54,98.24,0,1
04/01/2022,12:19:13,98.22,4,0
04/01/2022,12:20:36,98.21,0,1
04/01/2022,12:21:12,98.2,4,0
04/01/2022,12:21:51,98.22,4,0
04/01/2022,12:22:38,98.23,4,0
04/01/2022,12:22:54,98.26,4,2
04/01/2022,12:24:21,98.23,5,0
04/01/2022,12:24:47,98.22,4,0
04/01/2022,12:24:55,98.21,0,2
04/01/2022,12:25:26,98.19,4,0
04/01/2022,12:26:31,98.17,2,0
04/01/2022,12:27:09,98.15,2,4
04/01/2022,12:27:22,98.17,5,0
04/01/2022,12:28:24,98.16,5,0
04/01/2022,12:29:18,98.13,2,5
04/01/2022,12:29:58,98.1,0,5
04/01/2022,12:30:01,98.1,2,0
04/01/2022,12:30:07,98.1,0,1
04/01/2022,12:30:45,98.07,0,4
04/01/2022,12:32:03,98.02,2,0
04/01/2022,12:33:43,98.04,2,4
04/01/2022,12:33:57,98.07,0,2
04/01/2022,12:35:11,97.98,0,4
04/01/2022,12:37:00,98.02,2,0
04/01/2022,12:37:48,98.01,0,4
04/01/2022,12:38:34,98.01,0,4
04/01/2022,12:38:37,98.01,0,5
04/01/2022,12:39:46,98.06,0,4
04/01/2022,12:40:02,98.02,2,0
04/01/2022,12:40:25,98,0,4
04/01/2022,12:42:44,98.05,0,4
04/01/2022,12:42:59,98.04,0,2
04/01/2022,12:44:50,97.97,0,4
04/01/2022,12:45:05,97.96,2,0
04/01/2022,12:45:33,97.96,2,0
04/01/2022,12:45:41,97.98,0,5
04/01/2022,12:48:46,98.03,2,0
04/01/2022,12:49:27,98,2,0
04/01/2022,12:51:07,98.09,5,0
04/01/2022,12:52:11,98.12,2,0
04/01/2022,12:53:04,98.14,0,2
04/01/2022,12:53:32,98.13,0,2
04/01/2022,12:53:38,98.14,5,4
04/01/2022,12:54:53,98.12,5,0
04/01/2022,12:55:02,98.09,0,2
04/01/2022,12:56:54,97.99,2,0
04/01/2022,12:57:06,98,5,0
04/01/2022,12:57:51,98.03,0,2
04/01/2022,12:58:11,98.04,0,2
04/01/2022,12:58:46,97.99,0,4
04/01/2022,12:59:18,98.02,5,0
04/01/2022,12:59:24,98.01,2,0
04/01/2022,13:00:22,98.06,5,0
04/01/2022,13:00:37,98.04,5,0
04/01/2022,13:03:17,98.12,0,4
04/01/2022,13:03:27,98.12,5,4
04/01/2022,13:04:02,98.08,5,0
04/01/2022,13:04:28,98.09,0,4
04/01/2022,13:06:22,98.09,0,5
04/01/2022,13:07:18,98.11,0,2
04/01/2022,13:07:33,98.08,0,5
04/01/2022,13:09:07,98.11,0,5
04/01/2022,13:10:36,98.05,0,5
04/01/2022,13:10:57,98.07,0,4
04/01/2022,13:11:45,98.06,0,5
04/01/2022,13:12:29,98.03,4,0
04/01/2022,13:13:51,98,4,1
04/01/2022,13:14:20,97.94,0,5
04/01/2022,13:14:35,97.94,0,1
04/01/2022,13:14:50,97.92,2,0
04/01/2022,13:15:00,97.94,2,0
04/01/2022,13:15:42,97.93,4,0
04/01/2022,13:17:42,97.94,0,2
04/01/2022,13:19:29,97.95,3,2
04/01/2022,13:20:24,97.93,4,0
04/01/2022,13:21:27,97.91,4,5
04/01/2022,13:21:31,97.89,4,0
04/01/2022,13:21:59,97.89,4,0
04/01/2022,13:23:30,97.85,3,0
04/01/2022,13:23:43,97.85,5,0
04/01/2022,13:26:45,97.93,4,0
04/01/2022,13:27:27,97.96,3,0
04/01/2022,13:27:44,97.99,4,0
04/01/2022,13:28:19,97.95,4,0
04/01/2022,13:28:56,97.94,2,0
04/01/2022,13:29:21,97.93,4,0
04/01/2022,13:32:52,97.99,4,0
04/01/2022,13:34:17,97.99,5,0
04/01/2022,13:35:06,98.04,0,5
04/01/2022,13:36:12,98.11,4,0
04/01/2022,13:37:04,98.15,0,1
04/01/2022,13:38:11,98.17,0,2
04/01/2022,13:38:45,98.14,4,2
04/01/2022,13:38:55,98.15,4,0
04/01/2022,13:39:43,98.16,0,2
04/01/2022,13:39:57,98.17,0,2
04/01/2022,13:41:09,98.17,1,0
04/01/2022,13:41:13,98.17,5,0
04/01/2022,13:41:49,98.18,0,2
04/01/2022,13:42:07,98.19,5,2
04/01/2022,13:42:27,98.23,0,2
04/01/2022,13:43:02,98.23,0,2
04/01/2022,13:43:12,98.26,1,0
04/01/2022,13:44:47,98.35,0,2
04/01/2022,13:45:54,98.3,0,4
04/01/2022,13:46:05,98.32,1,0
04/01/2022,13:47:37,98.3,3,2
04/01/2022,13:47:44,98.29,0,5
04/01/2022,13:48:02,98.28,0,4
04/01/2022,13:48:41,98.22,0,5
04/01/2022,13:50:44,98.2,0,5
04/01/2022,13:52:03,98.22,0,2
04/01/2022,13:52:34,98.26,0,2
04/01/2022,13:54:14,98.28,1,4
04/01/2022,13:54:32,98.28,0,5
04/01/2022,13:55:00,98.31,3,0
04/01/2022,13:55:16,98.32,0,5
04/01/2022,13:55:51,98.35,0,5
04/01/2022,13:59:22,98.36,2,4
04/01/2022,13:59:51,98.34,0,4
04/01/2022,13:59:59,98.34,0,5
04/01/2022,14:00:35,98.31,2,5
04/01/2022,14:00:48,98.31,2,0
04/01/2022,14:02:32,98.36,1,5
04/01/2022,14:02:40,98.36,2,0
04/01/2022,14:03:10,98.35,0,5
04/01/2022,14:06:22,98.45,2,0
04/01/2022,14:07:42,98.41,0,4
04/01/2022,14:08:02,98.4,0,2
04/01/2022,14:08:19,98.38,5,0
04/01/2022,14:09:32,98.34,5,0
04/01/2022,14:09:36,98.34,3,4
04/01/2022,14:10:39,98.3,5,0
04/01/2022,14:10:55,98.31,0,1
04/01/2022,14:11:22,98.3,3,0
04/01/2022,14:12:49,98.22,0,2
04/01/2022,14:13:20,98.19,3,0
04/01/2022,14:13:39,98.23,3,4
04/01/2022,14:14:40,98.16,0,4
04/01/2022,14:17:08,98.18,4,0
04/01/2022,14:18:18,98.26,2,0
04/01/2022,14:18:25,98.28,0,1
04/01/2022,14:18:46,98.28,0,1
04/01/2022,14:19:21,98.28,4,0
04/01/2022,14:19:52,98.3,0,2
04/01/2022,14:19:57,98.3,5,0
04/01/2022,14:20:02,98.3,5,0
04/01/2022,14:20:37,98.35,4,2
04/01/2022,14:20:58,98.37,0,1
04/01/2022,14:22:33,98.42,4,0
04/01/2022,14:22:56,98.45,4,0
04/01/2022,14:23:03,98.46,5,1
04/01/2022,14:23:34,98.42,3,0
04/01/2022,14:23:51,98.44,4,0
04/01/2022,14:23:57,98.43,5,1
04/01/2022,14:23:59,98.43,4,0
04/01/2022,14:24:11,98.42,4,0
04/01/2022,14:24:34,98.42,3,0
04/01/2022,14:26:55,98.31,1,0
04/01/2022,14:28:34,98.39,3,0
04/01/2022,14:28:41,98.39,3,0
04/01/2022,14:29:07,98.39,2,0
04/01/2022,14:30:47,98.47,2,0
04/01/2022,14:31:44,98.49,0,5
04/01/2022,14:32:03,98.52,0,2
04/01/2022,14:32:12,98.5,4,0
04/01/2022,14:32:32,98.5,0,2
04/01/2022,14:33:14,98.47,0,5
04/01/2022,14:33:22,98.46,3,5
04/01/2022,14:33:23,98.46,3,0
04/01/2022,14:33:32,98.46,1,0
04/01/2022,14:33:42,98.48,0,5
04/01/2022,14:35:10,98.41,4,0
04/01/2022,14:35:15,98.39,2,0
04/01/2022,14:36:10,98.43,4,0
04/01/2022,14:37:03,98.4,4,0
04/01/2022,14:37:32,98.37,2,0
04/01/2022,14:39:14,98.42,3,0
04/01/2022,14:40:15,98.36,3,0
04/01/2022,14:41:18,98.37,4,5
04/01/2022,14:41:25,98.37,0,5
04/01/2022,14:41:49,98.37,4,5
04/01/2022,14:42:13,98.41,0,5
04/01/2022,14:44:10,98.41,2,0
04/01/2022,14:44:38,98.39,2,0
04/01/2022,14:45:18,98.39,0,5
04/01/2022,14:46:44,98.42,0,5
04/01/2022,14:47:58,98.41,0,4
04/01/2022,14:47:59,98.41,0,4
04/01/2022,14:48:04,98.43,0,4
04/01/2022,14:48:30,98.44,0,5
04/01/2022,14:49:34,98.45,3,4
04/01/2022,14:50:38,98.49,0,4
04/01/2022,14:51:07,98.5,3,0
04/01/2022,14:52:09,98.51,3,4
04/01/2022,14:55:05,98.42,0,4
04/01/2022,14:57:30,98.49,0,4
04/01/2022,14:58:26,98.48,0,4
04/01/2022,14:59:03,98.45,0,4
04/01/2022,14:59:35,98.42,0,4
04/01/2022,15:02:01,98.42,1,0
04/01/2022,15:03:50,98.48,2,0
04/01/2022,15:04:14,98.45,1,0
04/01/2022,15:04:29,98.48,1,0
04/01/2022,15:13:25,98.43,1,0
04/01/2022,15:13:26,98.43,2,4
04/01/2022,15:15:24,98.42,5,0
04/01/2022,15:16:06,98.48,2,0
04/01/2022,15:17:03,98.46,5,4
04/01/2022,15:19:13,98.45,3,0
04/01/2022,15:20:17,98.47,1,0
04/01/2022,15:20:35,98.43,5,0
04/01/2022,15:21:54,98.29,5,0
04/01/2022,15:22:14,98.31,5,0
04/01/2022,15:22:34,98.28,5,0
04/01/2022,15:24:13,98.3,5,0
04/01/2022,15:24:28,98.29,5,0
04/01/2022,15:25:00,98.28,5,0
04/01/2022,15:25:20,98.3,1,0
04/01/2022,15:26:06,98.29,0,4
04/01/2022,15:27:33,98.23,2,4
04/01/2022,15:28:39,98.28,5,0
04/01/2022,15:28:56,98.3,5,0
04/01/2022,15:30:41,98.32,5,0
04/01/2022,15:31:32,98.33,5,0
04/01/2022,15:32:11,98.34,0,4
04/01/2022,15:33:49,98.23,5,0
04/01/2022,15:34:05,98.21,5,0
04/01/2022,15:34:48,98.18,1,0
04/01/2022,15:35:24,98.12,5,0
04/01/2022,15:35:41,98.09,5,0
04/01/2022,15:38:29,98.1,5,0
04/01/2022,15:38:56,98.14,0,4
04/01/2022,15:39:18,98.15,2,0
04/01/2022,15:40:00,98.11,1,0
04/01/2022,15:43:01,98.08,5,0
04/01/2022,15:43:06,98.07,1,0
04/01/2022,15:44:22,98.17,5,0
04/01/2022,15:46:34,98.23,5,0
04/01/2022,15:47:12,98.21,5,0
04/01/2022,15:47:13,98.21,0,4
04/01/2022,15:47:33,98.23,1,4
04/01/2022,15:47:45,98.25,5,0
04/01/2022,15:48:51,98.23,3,0
04/01/2022,15:50:14,98.27,1,0
04/01/2022,15:50:31,98.24,1,0
04/01/2022,15:50:37,98.25,2,0
04/01/2022,15:51:05,98.28,5,0
04/01/2022,15:53:56,98.21,5,0
04/01/2022,15:54:49,98.19,5,0
04/01/2022,15:55:19,98.2,0,4
04/01/2022,15:55:53,98.24,5,0
04/01/2022,15:56:12,98.24,5,0
04/01/2022,15:56:26,98.25,2,0
04/01/2022,15:57:35,98.29,5,0
04/01/2022,15:57:49,98.28,5,0
04/01/2022,15:58:54,98.28,1,0
04/01/2022,15:59:08,98.3,3,0
05/01/2022,09:30:22,97.03,2,0
05/01/2022,09:30:28,97.03,5,0
05/01/2022,09:30:43,97.05,0,4
05/01/2022,09:31:34,97.05,5,4
05/01/2022,09:32:12,97.04,5,4
05/01/2022,09:32:26,97.07,2,0
05/01/2022,09:32:29,97.07,1,0
05/01/2022,09:32:46,97.03,5,0
05/01/2022,09:33:11,97.02,3,4
05/01/2022,09:34:08,97.02,5,0
05/01/2022,09:34:35,97.05,2,4
05/01/2022,09:34:40,97.03,1,0
05/01/2022,09:35:57,97.04,5,0
05/01/2022,09:36:32,96.99,1,0
05/01/2022,09:37:51,97.02,5,0
05/01/2022,09:38:08,97.01,0,4
05/01/2022,09:38:46,97,0,4
05/01/2022,09:38:58,97,5,0
05/01/2022,09:40:20,97,5,0
05/01/2022,09:40:37,97,5,0
05/01/2022,09:40:58,96.99,1,0
05/01/2022,09:41:10,96.98,5,0
05/01/2022,09:42:14,96.92,4,0
05/01/2022,09:43:17,96.97,5,0
05/01/2022,09:43:47,97.01,2,0
05/01/2022,09:44:37,96.97,4,0
05/01/2022,09:44:56,96.95,4,0
05/01/2022,09:45:24,96.98,2,0
05/01/2022,09:45:55,96.98,4,0
05/01/2022,09:48:29,96.9,4,0
05/01/2022,09:50:11,96.94,3,0
05/01/2022,09:50:19,96.94,4,0
05/01/2022,09:52:55,97.02,2,0
05/01/2022,09:53:19,97.03,5,0
05/01/2022,09:53:26,97.02,4,0
05/01/2022,09:55:52,97.03,2,0
05/01/2022,09:56:15,97.07,3,0
05/01/2022,09:57:13,97.02,0,4
05/01/2022,09:57:23,97,1,0
05/01/2022,09:58:26,96.99,1,0
05/01/2022,09:58:30,96.99,1,4
05/01/2022,10:00:39,97.08,0,5
05/01/2022,10:00:40,97.09,0,4
05/01/2022,10:01:29,97.07,0,4
05/01/2022,10:01:45,97.06,0,5
05/01/2022,10:02:25,97.04,2,0
05/01/2022,10:02:47,97.02,0,5
05/01/2022,10:02:56,97.01,0,4
05/01/2022,10:02:58,97,2,4
05/01/2022,10:03:42,96.97,2,0
05/01/2022,10:03:55,96.97,0,5
05/01/2022,10:07:05,96.96,0,4
05/01/2022,10:07:57,97.04,0,4
05/01/2022,10:07:58,97.03,0,5
05/01/2022,10:08:37,97.09,0,4
05/01/2022,10:09:00,97.12,5,0
05/01/2022,10:09:52,97.14,0,5
05/01/2022,10:10:52,97.12,2,0
05/01/2022,10:12:15,97.14,0,5
05/01/2022,10:12:25,97.13,3,0
05/01/2022,10:12:40,97.13,2,0
05/01/2022,10:12:48,97.15,2,0
05/01/2022,10:14:40,97.19,0,5
05/01/2022,10:15:18,97.23,5,0
05/01/2022,10:18:11,97.15,5,0
05/01/2022,10:18:28,97.13,0,4
05/01/2022,10:22:45,97.02,0,2
05/01/2022,10:23:16,97.05,0,2
05/01/2022,10:23:45,97.03,0,4
05/01/2022,10:27:00,96.94,2,4
05/01/2022,10:27:02,96.94,5,0
05/01/2022,10:28:55,96.91,5,0
05/01/2022,10:30:07,96.88,4,1
05/01/2022,10:30:13,96.85,5,0
05/01/2022,10:31:18,96.94,4,0
05/01/2022,10:31:53,96.96,3,2
05/01/2022,10:32:13,96.97,5,0
05/01/2022,10:33:42,96.95,4,0
05/01/2022,10:35:31,96.95,0,2
05/01/2022,10:37:12,96.88,4,0
05/01/2022,10:37:14,96.89,0,5
05/01/2022,10:38:11,96.86,0,5
05/01/2022,10:39:28,96.9,0,2
05/01/2022,10:40:04,96.96,4,0
05/01/2022,10:40:36,96.96,0,2
05/01/2022,10:41:19,97,3,2
05/01/2022,10:41:34,96.95,5,0
05/01/2022,10:43:31,97.01,4,0
05/01/2022,10:45:38,96.98,4,0
05/01/2022,10:45:42,96.97,5,0
05/01/2022,10:46:08,96.94,3,0
05/01/2022,10:47:35,96.91,5,0
05/01/2022,10:48:31,96.95,2,0
05/01/2022,10:49:00,96.93,5,0
05/01/2022,10:51:02,96.85,3,0
05/01/2022,10:51:04,96.85,1,0
05/01/2022,10:52:59,96.89,0,1
05/01/2022,10:54:07,96.89,0,2
05/01/2022,10:55:09,96.96,0,1
05/01/2022,10:55:18,96.97,0,4
05/01/2022,10:56:09,96.95,1,4
05/01/2022,10:56:19,96.97,5,4
05/01/2022,10:56:39,96.98,0,4
05/01/2022,10:57:18,96.94,0,2
05/01/2022,10:59:22,96.88,1,0
05/01/2022,10:59:32,96.88,5,4
05/01/2022,10:59:59,96.9,1,2
05/01/2022,11:00:33,96.91,1,0
05/01/2022,11:01:31,96.93,0,1
05/01/2022,11:01:36,96.93,5,4
05/01/2022,11:02:39,97.02,0,2
05/01/2022,11:02:43,97.02,5,0
05/01/2022,11:03:32,97.01,5,0
05/01/2022,11:04:16,97.01,4,0
05/01/2022,11:05:00,96.97,0,2
05/01/2022,11:05:11,96.98,0,2
05/01/2022,11:05:39,96.96,4,0
05/01/2022,11:05:40,96.97,0,1
05/01/2022,11:07:04,96.99,0,2
05/01/2022,11:08:56,97.05,4,0
05/01/2022,11:09:39,97.08,2,1
05/01/2022,11:09:53,97.04,4,0
05/01/2022,11:10:28,97,2,0
05/01/2022,11:10:58,97.03,4,0
05/01/2022,11:11:02,97.02,4,0
05/01/2022,11:14:29,96.98,4,0
05/01/2022,11:14:50,97.02,5,0
05/01/2022,11:17:15,97.1,3,5
05/01/2022,11:18:08,97.11,0,1
05/01/2022,11:21:19,97.25,2,0
05/01/2022,11:21:59,97.23,0,2
05/01/2022,11:22:57,97.23,0,5
05/01/2022,11:23:01,97.24,3,0
05/01/2022,11:24:37,97.22,0,2
05/01/2022,11:29:53,97.15,0,4
05/01/2022,11:31:11,97.22,5,2
05/01/2022,11:32:54,97.11,0,2
05/01/2022,11:34:52,97.13,4,0
05/01/2022,11:36:37,97.17,0,2
05/01/2022,11:36:39,97.17,0,1
05/01/2022,11:36:48,97.18,0,2
05/01/2022,11:38:09,97.22,0,2
05/01/2022,11:38:19,97.23,0,4
05/01/2022,11:39:34,97.21,4,0
05/01/2022,11:41:31,97.19,5,2
05/01/2022,11:41:41,97.19,0,4
05/01/2022,11:41:55,97.18,0,2
05/01/2022,11:42:00,97.19,4,0
05/01/2022,11:42:55,97.16,3,2
05/01/2022,11:43:15,97.18,5,0
05/01/2022,11:44:11,97.16,5,0
05/01/2022,11:45:07,97.17,3,2
05/01/2022,11:45:57,97.17,0,1
05/01/2022,11:47:21,97.12,4,1
05/01/2022,11:47:24,97.11,0,2
05/01/2022,11:48:31,97.06,0,2
05/01/2022,11:48:40,97.08,0,1
05/01/2022,11:48:53,97.09,4,2
05/01/2022,11:49:32,97.04,4,0
05/01/2022,11:49:40,97.02,0,5
05/01/2022,11:49:47,97.02,0,2
05/01/2022,11:50:00,97.01,4,0
05/01/2022,11:50:46,97.03,4,0
05/01/2022,11:51:44,97.01,3,0
05/01/2022,11:51:52,96.99,0,1
05/01/2022,11:53:37,96.95,0,4
05/01/2022,11:53:40,96.95,0,4
05/01/2022,11:53:48,96.95,0,5
05/01/2022,11:54:19,96.93,0,4
05/01/2022,11:54:55,96.92,0,5
05/01/2022,11:56:24,97.04,2,0
05/01/2022,11:57:12,97.07,0,2
05/01/2022,11:58:14,97.07,0,5
05/01/2022,11:58:57,97.04,1,5
05/01/2022,11:59:32,97.07,3,0
05/01/2022,12:00:31,96.98,0,5
05/01/2022,12:01:17,96.99,2,4
05/01/2022,12:05:15,96.85,2,0
05/01/2022,12:05:36,96.86,5,0
05/01/2022,12:05:39,96.86,1,0
05/01/2022,12:05:54,96.86,5,0
05/01/2022,12:06:31,96.86,2,0
05/01/2022,12:07:28,96.85,0,4
05/01/2022,12:07:47,96.86,0,4
05/01/2022,12:08:03,96.89,1,4
05/01/2022,12:09:14,96.9,0,4
05/01/2022,12:10:21,96.92,2,0
05/01/2022,12:10:50,96.93,0,4
05/01/2022,12:11:08,97.01,5,0
05/01/2022,12:12:27,97.02,4,0
05/01/2022,12:13:05,97.09,2,0
05/01/2022,12:14:23,97.06,4,0
05/01/2022,12:14:40,97.08,2,0
05/01/2022,12:15:03,97.11,0,4
05/01/2022,12:15:10,97.11,0,4
05/01/2022,12:15:16,97.11,2,0
05/01/2022,12:15:30,97.11,5,0
05/01/2022,12:16:18,97.1,0,4
05/01/2022,12:16:19,97.1,0,1
05/01/2022,12:16:54,97.09,5,0
05/01/2022,12:17:28,97.11,2,0
05/01/2022,12:17:52,97.12,2,0
05/01/2022,12:18:03,97.14,2,0
05/01/2022,12:18:22,97.15,5,0
05/01/2022,12:18:41,97.17,2,0
05/01/2022,12:19:20,97.15,0,4
05/01/2022,12:21:36,97.19,5,0
05/01/2022,12:23:34,97.15,2,0
05/01/2022,12:24:03,97.14,0,4
05/01/2022,12:24:16,97.16,2,0
05/01/2022,12:26:11,97.16,2,4
05/01/2022,12:26:14,97.17,0,5
05/01/2022,12:26:24,97.19,2,4
05/01/2022,12:26:40,97.23,3,4
05/01/2022,12:28:06,97.18,0,4
05/01/2022,12:28:51,97.2,0,2
05/01/2022,12:29:46,97.25,3,5
05/01/2022,12:31:13,97.23,0,1
05/01/2022,12:31:27,97.19,2,0
05/01/2022,12:31:50,97.17,5,4
05/01/2022,12:32:30,97.12,2,0
05/01/2022,12:32:37,97.13,3,2
05/01/2022,12:32:38,97.14,3,0
05/01/2022,12:32:49,97.14,2,0
05/01/2022,12:33:04,97.16,0,2
05/01/2022,12:33:30,97.2,0,4
05/01/2022,12:34:07,97.16,0,1
05/01/2022,12:34:09,97.15,5,4
05/01/2022,12:34:47,97.16,3,2
05/01/2022,12:35:30,97.19,0,4
05/01/2022,12:36:52,97.27,5,0
05/01/2022,12:36:58,97.27,5,4
05/01/2022,12:37:56,97.3,3,2
05/01/2022,12:38:28,97.29,5,0
05/01/2022,12:39:17,97.24,5,0
05/01/2022,12:41:21,97.15,3,2
05/01/2022,12:42:19,97.09,0,2
05/01/2022,12:43:20,97.07,0,5
05/01/2022,12:43:46,97.03,5,0
05/01/2022,12:45:01,97.15,0,4
05/01/2022,12:46:04,97.08,0,4
05/01/2022,12:46:13,97.07,0,1
05/01/2022,12:47:08,97.16,0,2
05/01/2022,12:47:16,97.14,0,5
05/01/2022,12:48:49,97.25,0,5
05/01/2022,12:50:16,97.26,3,0
05/01/2022,12:50:40,97.27,3,0
05/01/2022,12:50:43,97.27,3,0
05/01/2022,12:51:39,97.26,3,0
05/01/2022,12:52:10,97.22,4,5
05/01/2022,12:52:45,97.2,3,0
05/01/2022,12:54:21,97.22,0,2
05/01/2022,12:54:42,97.19,0,5
05/01/2022,12:54:57,97.18,0,2
05/01/2022,12:57:35,97.06,3,5
05/01/2022,12:58:11,97.1,4,0
05/01/2022,12:58:48,97.11,0,2
05/01/2022,12:59:14,97.12,3,0
05/01/2022,12:59:39,97.07,4,0
05/01/2022,13:01:15,97.06,4,5
05/01/2022,13:02:45,97.04,4,0
05/01/2022,13:04:01,97.04,0,2
05/01/2022,13:05:28,97.06,4,5
05/01/2022,13:06:15,97.01,4,0
05/01/2022,13:07:50,96.95,4,1
05/01/2022,13:09:11,96.96,0,2
05/01/2022,13:09:17,96.96,0,5
05/01/2022,13:10:43,96.97,0,2
05/01/2022,13:10:44,96.98,0,4
05/01/2022,13:11:14,97.02,0,5
05/01/2022,13:11:36,97.02,0,2
05/01/2022,13:11:57,97,0,1
05/01/2022,13:11:58,97.01,0,5
05/01/2022,13:12:31,97.03,0,5
05/01/2022,13:12:42,97.02,0,5
05/01/2022,13:13:02,96.99,0,1
05/01/2022,13:15:01,97.02,5,0
05/01/2022,13:16:20,97.03,0,2
05/01/2022,13:17:01,97,0,4
05/01/2022,13:17:26,97.01,0,4
05/01/2022,13:17:27,97,0,4
05/01/2022,13:20:19,97,5,0
05/01/2022,13:20:26,97.01,0,4
05/01/2022,13:20:59,97.02,2,4
05/01/2022,13:21:32,97.03,0,4
05/01/2022,13:21:35,97.03,2,0
05/01/2022,13:22:45,96.99,5,0
05/01/2022,13:22:46,96.99,1,0
05/01/2022,13:23:23,96.99,0,4
05/01/2022,13:26:38,96.9,5,0
05/01/2022,13:27:05,96.88,2,4
05/01/2022,13:27:17,96.9,1,0
05/01/2022,13:27:29,96.91,0,4
05/01/2022,13:28:24,97,0,4
05/01/2022,13:29:11,96.95,0,4
05/01/2022,13:29:13,96.95,0,4
05/01/2022,13:29:40,96.95,0,2
05/01/2022,13:29:41,96.96,0,4
05/01/2022,13:30:01,96.98,0,2
05/01/2022,13:30:04,96.98,0,4
05/01/2022,13:30:08,96.98,0,5
05/01/2022,13:30:24,96.96,0,4
05/01/2022,13:30:55,97,5,2
05/01/2022,13:31:23,96.98,0,4
05/01/2022,13:31:52,96.97,0,4
05/01/2022,13:32:11,96.96,5,4
05/01/2022,13:32:12,96.96,0,2
05/01/2022,13:32:37,96.99,3,0
05/01/2022,13:32:46,97,0,4
05/01/2022,13:33:08,97,5,0
05/01/2022,13:33:45,96.99,5,0
05/01/2022,13:34:27,96.95,0,4
05/01/2022,13:35:33,97.02,0,2
05/01/2022,13:36:32,97.05,5,0
05/01/2022,13:37:03,97.06,4,0
05/01/2022,13:37:05,97.05,0,1
05/01/2022,13:37:29,97.07,5,2
05/01/2022,13:38:54,97.07,4,2
05/01/2022,13:39:15,97.05,0,2
05/01/2022,13:39:38,97.07,5,0
05/01/2022,13:39:41,97.08,0,1
05/01/2022,13:40:09,97.09,0,2
05/01/2022,13:40:48,97.08,0,2
05/01/2022,13:40:58,97.07,4,0
05/01/2022,13:41:07,97.07,0,2
05/01/2022,13:41:25,97.1,4,0
05/01/2022,13:41:37,97.09,0,5
05/01/2022,13:42:01,97.13,4,2
05/01/2022,13:42:02,97.12,4,5
05/01/2022,13:44:11,97.07,5,0
05/01/2022,13:44:13,97.06,5,0
05/01/2022,13:45:20,97.08,1,0
05/01/2022,13:45:26,97.09,5,0
05/01/2022,13:45:51,97.1,4,0
05/01/2022,13:47:41,97.16,0,2
05/01/2022,13:49:04,97.21,4,0
05/01/2022,13:49:05,97.2,0,5
05/01/2022,13:50:01,97.25,4,5
05/01/2022,13:50:38,97.2,0,2
05/01/2022,13:51:19,97.18,0,5
05/01/2022,13:51:28,97.19,0,5
05/01/2022,13:53:00,97.25,0,5
05/01/2022,13:53:54,97.24,0,4
05/01/2022,13:54:21,97.25,3,0
05/01/2022,13:55:33,97.33,0,2
05/01/2022,13:55:59,97.28,0,2
05/01/2022,13:56:48,97.27,4,0
05/01/2022,13:57:50,97.22,0,5
05/01/2022,13:59:06,97.2,4,2
05/01/2022,14:01:11,97.19,0,2
05/01/2022,14:01:13,97.19,0,5
05/01/2022,14:02:55,97.2,0,2
05/01/2022,14:03:15,97.18,4,0
05/01/2022,14:03:17,97.19,3,2
05/01/2022,14:03:42,97.16,1,0
05/01/2022,14:05:39,97.07,0,5
05/01/2022,14:06:00,97.07,4,0
05/01/2022,14:06:50,97.07,4,0
05/01/2022,14:09:13,97.17,1,0
05/01/2022,14:10:39,97.09,5,0
05/01/2022,14:12:17,97.16,4,0
05/01/2022,14:12:37,97.16,2,0
05/01/2022,14:14:07,97.19,0,4
05/01/2022,14:16:02,97.23,5,0
05/01/2022,14:17:10,97.22,2,0
05/01/2022,14:17:31,97.21,5,0
05/01/2022,14:18:16,97.23,5,0
05/01/2022,14:19:06,97.2,3,0
05/01/2022,14:21:05,97.3,0,4
05/01/2022,14:21:19,97.31,5,0
05/01/2022,14:21:29,97.33,3,1
05/01/2022,14:22:41,97.33,0,4
05/01/2022,14:22:56,97.33,0,1
05/01/2022,14:23:23,97.29,3,0
05/01/2022,14:23:40,97.31,5,2
05/01/2022,14:23:48,97.31,0,2
05/01/2022,14:24:19,97.34,0,2
05/01/2022,14:24:51,97.34,5,2
05/01/2022,14:25:35,97.35,0,2
05/01/2022,14:26:07,97.34,0,2
05/01/2022,14:27:41,97.41,5,0
05/01/2022,14:27:42,97.4,3,4
05/01/2022,14:29:23,97.45,0,4
05/01/2022,14:29:27,97.44,5,0
05/01/2022,14:30:29,97.48,5,4
05/01/2022,14:31:28,97.52,5,0
05/01/2022,14:32:44,97.51,0,4
05/01/2022,14:32:49,97.53,5,0
05/01/2022,14:32:59,97.51,0,2
05/01/2022,14:33:34,97.49,0,5
05/01/2022,14:34:52,97.52,2,0
05/01/2022,14:37:30,97.5,4,0
05/01/2022,14:38:01,97.47,4,0
05/01/2022,14:38:23,97.46,2,0
05/01/2022,14:39:19,97.43,5,0
05/01/2022,14:40:03,97.37,5,0
05/01/2022,14:41:24,97.42,5,0
05/01/2022,14:47:51,97.42,0,4
05/01/2022,14:52:01,97.36,0,5
05/01/2022,14:52:35,97.33,0,5
05/01/2022,14:53:43,97.28,3,0
05/01/2022,14:54:42,97.24,0,5
05/01/2022,14:54:46,97.22,4,0
05/01/2022,14:55:37,97.23,0,4
05/01/2022,14:56:35,97.23,4,0
